瓦斯检查假检,1019综采工作面瓦斯检查员未按规定使用光学瓦斯检测仪检查瓦斯，采用检查地点的甲烷传感器数据填写牌版，检查手册未填写具体检查时间，瓦斯检查牌板填写的二氧化碳浓度0.02%，低于空气中二氧化碳浓度0.04%，工作面回风口瓦斯牌板填写0.08%，数据失真。,《煤矿重大事故隐患判定标准》第五条第一项
未查明水文地质条件、采空区、废弃老窑积水等，生产建设,2023年9月陕西省一三一煤田地质有限公司编制的《龙泉煤矿隐蔽致灾因素普查报告》，5#煤层防治水“三区”管理图显示51采区北部为采空区，与煤矿实际情况不符，该隐蔽致灾因素普查报告对该区域未普查清楚。,《煤矿重大事故隐患判定标准》第九条第一项
未配备专业技术人员,矿井配备技术人员不足。采煤技术员1人；掘进技术员2人，其中1人无证；机电技术员2人，2人无证；通风技术员1人；地测技术员2人，其中1人无证；无防治水技术员。提升司机特种作业人员配备6人，2人有资格证，其余4人已复审通过考试，尚未取得资格证。,《煤矿重大事故隐患判定标准》第十八条第一项
双回路供电不完善,陕西省白水龙泉煤炭有限责任公司电源线路一个回路为110kV杜康变123北关线02号北关线开闭所（单电源进线，专为北关、龙泉、烽源三个煤矿进行供电）龙泉煤业出线柜间隔送出的架空+电缆专用线路，另一个回路为110kV杜康变121杜康线景家支线01#杆T接；副立井底变电所二号电源进线电缆为粗钢丝铠装电缆，外层无绝缘护套，钢丝已锈蚀严重；51采区水泵房目前只有一路供电系统，需要完善另一路供电系统。,《煤矿重大事故隐患判定标准》第十八条第一项
采掘接续紧张,2023年11月14日检查时，3403综放工作面剩余可采长度370m，3407接续工作面尚未形成，按矿井核定生产能力平均日推进度4m计算，回采煤量剩余可采期为3.7个月，不符合回采煤量可采期不得少于4个月的规定，且未主动采取限产或者停产措施。,《煤矿重大事故隐患判定标准》第四条第三项
造假，伪造记录,矿井微震监测系统显示，2023年5月4日、9月1日在3406工作面前方320m、3403工作面前方300m处分别发生1.10×104 J、1.30×104 J单个大能量事件，查阅《正通煤业冲击地压防治综合日报表》，表中无上述两次大能量事件记录。,《煤矿重大事故隐患判定标准》第十八条第五项
再次转包,煤矿自进入联合试运转（2023年6月15日）后，与各掘进队、采煤队、维修队队长通过口头约定将巷道掘进和井巷维修作业承包给王祖学掘进队、孙海平采煤队、李明祥掘进，李恕发维修队，工程款结算给各队长，由队长向工人发放工资。,《煤矿重大事故隐患判定标准》第十六条第五项
擅自破坏边界安全煤柱,新兴煤矿擅自破坏边界安全煤柱。2023年8月1日起在5101材料运输巷北侧4号密闭与5号密闭之间距5号密闭约30m处，从底板向下掘进矩形巷道，断面为2m×1.8m，掘进17m后与已关闭的原白水煤矿老巷贯通。,《煤矿重大事故隐患判定标准》第十条第三项
通风系统不完善、不可靠。,矿井3251回风风门是主运输大巷、主回风巷之间联络巷间的风门，现场仅安设1道风门。,《煤矿重大事故隐患判定标准》第八条第六项
条带开采工作面未安设甲烷传感器并实现甲烷电闭锁,3116条带充填开采工作面切眼临时排水点水泵开关安设在排水点回风流上风侧10m处，未安设甲烷传感器并接入工作面断电条件范围。,《煤矿重大事故隐患判定标准》第七条第二项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假、隐瞒采掘工作面。煤矿采掘工程平面图、通风系统图、巷道布置图等图纸中未如实填绘6101掘进工作面；提供虚假信息、隐瞒下井人数，李明祥掘进队工人8月份入井作业21人，16人无定位卡，占比76%，9月份入井作业18人，13人无定位卡，占比72%，无入井检身记录。,《煤矿重大事故隐患判定标准》第十八条第五项
未按规定足额提取、使用安全费用,矿井未按照国家规定范围使用安全生产费用，使用安全生产费用于2023年8月31日支付当月防治水工程人员工资150000元，于9月20日支付当月防治水工程人员失业保险651元、住房公积金4650元，于9月30日支付当月防治水工程人员工资145000元、养老保险14880元，于10月27日支付当月防治水工程人员失业保险651元、住房公积金4650元，于10月30日支付当月防治水工程人员工资140000元、养老保险14880元。,《煤矿重大事故隐患判定标准》第十八条第二项
带式输送机保护失效,井下在用皮带保护装置不全：5号煤带式输送机装设温度保护装置传感器位置不正确和自动洒水装置不具备实时监测功能的自动灭火功能；跑偏装置未安装在专用支架上，急停不灵敏。5号运输大巷皮带机机头堆煤保护不灵敏，皮带中间有一个跑偏装置失效。,《煤矿重大事故隐患判定标准》第十八条第八项
瓦斯检查漏检,3111采煤工作面夜班无人作业，矿井未对工作面甲烷、二氧化碳浓度进行检查。,《煤矿重大事故隐患判定标准》第五条第一项
自然发火严重，未采取有效措施,3111采煤工作面阻化剂喷洒软管被用来给风泵供风；黄泥灌浆管路未深入采空区。,《煤矿重大事故隐患判定标准》第十二条第一项
井下使用非防爆设备,3111采煤工作面使用非防爆手持式电钻施工吊挂眼。,《煤矿重大事故隐患判定标准》第十三条第二项
未按要求进行探放水作业,主斜井井筒掘进期间未按探放水设计要求进行探放水作业，探放水管理牌板显示11月6日最后一次实施钻探作业，现场未看到钻孔，无视频验证资料，钻杆无近期内使用迹象（主斜井探水钻机钻杆为新钻杆，螺丝处包装未拆除；副斜井探水钻机钻杆锈蚀严重）。,《煤矿重大事故隐患判定标准》第九条第三项
未按要求装设有线调度电话,主斜井掘进工作面未安设直通矿调度室的有线调度电话。,《煤矿重大事故隐患判定标准》第九条第三项
未按要求装饰瓦斯传感器,中央变电所回风巷3处排水点、皮带运输大巷回风流1处排水点电气设备未安装瓦斯传感器。,《煤矿重大事故隐患判定标准》第九条第三项
瓦斯检查漏检,检查时发现11月22日八点班3121采煤工作面、回风瓦斯检查牌板未填写，瓦斯检查存在漏检。,《煤矿重大事故隐患判定标准》第五条第一项
未配备专业技术人员,专业技术人员配备不足，只有1名采掘专业技术人员，其他专业无技术人员。,《煤矿重大事故隐患判定标准》第十八条第一项
超能力组织生产,矿井核定生产能力为1.8Mt/a，2023年9月份生产原煤25.4万吨，10月份生产原煤29.1万吨，11月份生产原煤20万吨，均超过核定生产能力的10％。,《煤矿重大事故隐患判定标准》第四条第一项
使用明令禁止的淘汰设备,主立井箕斗装载为老虎口式主井箕斗装载设备，属于2016年淘汰落后安全技术工艺设备目录产品（安监总科技〔2016〕137号，2016年12月16日发布），发布1年后禁止使用，推荐可代替技术装备为给煤机式主井箕斗定重装载自动化系统。,《煤矿重大事故隐患判定标准》第四条第一项
设备失爆,四部胶带输送机145#架处接线盒挡板锈蚀。,《煤矿重大事故隐患判定标准》第十三条第三项
双回路供电不完善,白水县鸿森煤业有限责任公司电源线路一个回路为35kV西固变129鸿森间隔送出的架空+电缆专用线路，另一个回路为35kV西固变125西固Ⅱ线马咀支线32#杆T接。129鸿森线66#杆直接出一路线至矿井主斜井配电点。,《煤矿重大事故隐患判定标准》第十三条第三项
安全出口不畅通,2205综采工作面安全出口不畅通，工作面长期停产，工作面进风测安全出口高度仅有1m，回风侧安全出口高度仅有1.5m。,《煤矿重大事故隐患判定标准》第十三条第五项
未按规定足额提取、使用安全费用,矿井安全费用未按规定使用，例如将2023年8月10日购买矿用刮板运输机800000元；2023年7月27日购买电工专用工具；购买油漆、轴承等列入安全费用。,《煤矿重大事故隐患判定标准》第十八条第二项
自然发火严重，未采取有效措施,12606综采工作面阻化剂喷洒系统缺少支管，无法对切眼浮煤进行喷洒防灭火，且未按防灭火设计定期注氮。,《煤矿重大事故隐患判定标准》第十二条第一项
超能力组织生产,矿井核定生产能力30万吨/年，1-3月、8-9月超能力生产，1月份产量87559吨，2月份产量86075吨，3月份产量77519吨，8月份产量96816吨，9月份产量96017吨。1-10月份产量571711吨。（1-3月份工贸局已处理）。,《煤矿重大事故隐患判定标准》第四条第一项
造假，图纸作假、隐瞒采掘工作面,（1）图纸作假，虚假绘制工作面进度：矿井提供的2023年9月1日和11月1日采掘工程平面图显示17103综采工作面回采进度为385m、510m，经核实实际回采进度为612.6m、1032.6m；（2）总经理、总工程师履行安全生产岗位责任制及管理制度时弄虚作假：①总经理杨俊刚2023年10月16日零点班带班期间未实际入井，而是由他人携带其人员位置监测标识卡入井；11月15日零点班带班期间人员位置监测系统显示其15日8时5分升井，查矿井工业视频，其升井时间为当日6时50分。②总工程师高祚2023年10月13日零点班带班期间人员位置监测系统显示其13日8时7分升井，查矿井工业视频，其升井时间为当日6时55分。,《煤矿重大事故隐患判定标准》第十八条第五项
超能力组织生产,矿井2023年6、7、9、10月原煤产量分别为75649.9吨、153242.4吨、127359.5吨、149786.9吨，均超过矿井核定生产能力（60万吨/年）的10%。,《煤矿重大事故隐患判定标准》第四条第一项
造假，包裹传感器,查看该矿工业视频发现，9月30早班两名工人在永久避难硐室包裹CO传感器进气口，11月15日对举报案件进行入井核查时，在核查组人员到达避难硐室前4分钟拆除了此包裹物，致使该传感器不能真实监测安装点一氧化碳浓度。,《煤矿重大事故隐患判定标准》第十八条第六项
再次转包,煤矿分别将10#煤二采区运输巷下山、回风巷下山、辅助运输巷、21102回风巷、21102运输巷的掘进施工，10510采面切眼及第三条切眼、回风巷的掘进施工，10#煤辅运巷整修、10#煤泵房及吸水井建设、10#煤回风通道整修等巷道掘进和井巷维修作业通过签订施工合同承包给掘进一队、掘进二队、掘进三队、掘进五队，工程款结算给各队长，并由队长向工人发放工资。,《煤矿重大事故隐患判定标准》第十六条第五项
超层越界开采,5#煤一采区10509高档普采工作面下部约一半区域、10509炮采工作面、10509里探煤巷、10509外探煤巷，10#煤21101综采工作面运输巷里段近三分之二的巷道，均超出采矿许可证载明的坐标控制范围之外。,《煤矿重大事故隐患判定标准》第十六条第五项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假、隐瞒采掘工作面。煤矿采掘工程平面图、通风系统图、巷道布置图等图纸中未如实填绘10509高档普采工作面、10509炮采工作面、10509里探煤巷、10509外探煤巷。隐瞒区域未安装监测监控系统、人员位置监测系统。,《煤矿重大事故隐患判定标准》第十八条第五项
带式输送机保护失效,110B综放工作面运顺带式输送机堆煤保护设置的煤位传感器位置高于卸载滚筒下沿约300mm，水平位置距离卸载滚筒外沿约350mm，且发生堆煤后触及不到传感器，造成保护失效。,《煤矿重大事故隐患判定标准》第十八条第七项
采掘接续紧张,该矿2023年4月20日针对采掘接续紧张情况制定了限产措施，5月、7月、8月、9月22313综放工作面执行限产措施不到位，日推进度均超出了矿井限产措施的规定，2023年10月25日检查时22313综放工作面剩余可采长度324米，计算回采煤量剩余可采期为3.83个月，不符合回采煤量可采期不得少于4个月的规定。,《煤矿重大事故隐患判定标准》第四条第三项
未实现风电、甲烷电闭锁,安全监控系统显示，2023年10月17日辅运大巷正掘工作面局部通风机共停止运转5次，单次时间最长达54分2秒，均未能切断巷道内非本安电气设备电源。,《煤矿重大事故隐患判定标准》第八条第八项
造假，包裹传感器,2023年10月17日现场检查发现，矿井采用硅胶手套包裹总回风巷测风站处一氧化碳传感器，致使其不能真实监测安装点一氧化碳浓度。,《煤矿重大事故隐患判定标准》第十八条第六项
超能力组织生产,矿井核定生产能力45万吨/年，2023年9月份实际生产原煤11.7万吨，10月份（截至10月15日）实际生产原煤6.6万吨，均大于核定生产能力的10%；2023年10月15日事故发生前矿井回采煤量2.2万吨，可采期小于4个月，未主动采取限产或者停产措施，仍然组织生产。,《煤矿重大事故隐患判定标准》第四条第一项、《煤矿重大事故隐患判定标准》第四条第三项
擅自开采保护煤柱,煤矿擅自开采保安煤柱：矿井在51101综采工作面上方一处住户房屋未拆除的情况下，工作面直接推采过该处房屋，造成房屋损坏。,《煤矿重大事故隐患判定标准》第十条第三项
造假，包裹传感器,检查时，矿井采用避孕套包裹二盘区回风巷测风站处一氧化碳传感器，致使其不能真实监测安装点一氧化碳浓度。,《煤矿重大事故隐患判定标准》第十八条第六项
超能力组织生产,矿井核定生产能力500万吨/年，查看大梁湾煤矿月度井巷工程量月度收尺报表及产量统计资料，2023年4月份产量60.41万吨、6月份产量52.56万吨、7月份产量62.89万吨、8月份产量60.67万吨、9月份产量55.60万吨，以上5个月的原煤产量均大于核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
通风系统不可靠，未形成完整通风系统,采区通风系统不可靠。采区皮带巷(进风)与采区回风巷(回风)之间联络巷失修严重，断面不足0.5㎡，无法行人，现场实测不出风量，未形成完整通风系统，相邻有3115综采工作面和3114运输巷掘进工作面进行采掘作业。,《煤矿重大事故隐患判定标准》第八条第四项
排水系统未形成组织掘进作业,矿井正在建设二期工程，永久排水系统未按设计建成，9月3日开始掘进三期工程中央带式输送机大巷至101工作面带式输送机顺槽的运煤通道（2#联络巷），检查时已掘进59.8m。,《煤矿重大事故隐患判定标准》第九条第七项
超头面布置,9月15至19日，井下2-2煤一盘区西翼布置221辅胶顺槽、221辅胶顺槽反掘、221胶运机头硐室等3个煤巷掘进工作面同时作业。,"《煤矿重大事故隐患判定标准》第四条第四项"
未实现风电、甲烷电闭锁,该矿井下T4移动变电站10KV电源线路有40米布置在30203辅运顺槽掘进工作面（煤巷）回风区域里，该工作面甲烷电、风电闭锁装置动作后不能切断10KV电源线路。,《煤矿重大事故隐患判定标准》第八条第八项
擅自开采保护煤柱,矿井12301已采工作面外段存水巷约1700m、12303-2和12304-2措施巷及延伸段约470m布置在大巷保安煤柱内，未经安全论证和审批。,《煤矿重大事故隐患判定标准》第十条第三项
超能力组织生产,矿井核定生产能力3Mt/a，查看7月份矿井原煤产量报表，2023年7月生产原煤301890吨，单月原煤产量大于核定产能的10%。,《煤矿重大事故隐患判定标准》第四条第一项
擅自开采保护煤柱,该矿堡涯村保护煤柱宽度243米，5103综采工作面运输顺槽已进入该保护煤柱约200米，未进行正规设计、安全论证和审批。,《煤矿重大事故隐患判定标准》第十条第三项
采煤工作面超定员20%以上,查阅人员定位系统，发现2023年9月9日8点班1310综放工作面面内作业人数为24人，面外作业人数为27人，1310综放工作面及两巷该班次作业人数共51人。2023年9月9日8点班1310综放工作面单班作业人数超过国家限员规定采煤工作面检修班最大限员人数40人的27.5%。,《煤矿重大事故隐患判定标准》第四条第六项
通风系统不可靠，未实现专用回风巷功能,矿井回风下山（专用回风巷）进行巷道维修作业，在四联巷处布置使用绞车运料，巷道维修时，未停止相邻区域3306回风顺槽掘进工作面掘进作业。,《煤矿重大事故隐患判定标准》第八条第五项
通风系统未形成仍然组织掘进。,"矿井三采区进风大巷和回风大巷使用水泵房主、副水仓作为回风通道，主、副水仓使用配水小井进行回风,采区设计的通风系统未形成，已经施工完成3305综采工作面（安装工作面），正在施工3306回风顺槽掘进工作面。",《煤矿重大事故隐患判定标准》第八条第四项
超头面布置,一盘区2-2煤南翼，布置22101回风顺槽、22102回风顺槽、22102主运顺槽3个煤巷掘进工作面在2023年8月28日至8月31日同时作业。,《煤矿重大事故隐患判定标准》第四条第四项
超层越界开采,矿井建设期间，于2023年5月22日打开24#密闭墙，进入《西安市蒲城秦家坡煤矿机械化改造安全设计》变更说明书批准范围外一采区回风巷道末端原旧有巷道掘进，至6月4日停止掘进，共向东南方向掘进了45米。,《煤矿重大事故隐患判定标准》第十五条第四项
"有冲击地压危险，
掘进面超速",2409运输巷掘进工作面推进速度超过了安全推进速度。根据陕西长武亭南煤业有限责任公司《2409掘进工作面冲击危险性评价及防冲设计》评价结果，2409运输巷掘进工作面704米-1487米为弱冲击危险区域，明确的采掘工作面安全推进速度15m/d。经查阅煤矿生产调度综合台账显示，8月29日2409运输巷掘进工作面自1343米推进至1359.2米，当日推进16.2 m， 8月30日2409运输巷掘进工作面自1359.2米推进至1376.3米，当日推进17.1m 。,《煤矿重大事故隐患判定标准》第十一条第四项
通风系统不可靠，风门设计存在缺陷,材料运输联络巷作为矿井主要进、回风巷之间的联络巷，安设的风门之间的距离小于材料运输最大长度，运输材料时必须同时打开两道正向风门和两道反向风门，检查时发现两道正向风门的联锁装置失效，调阅安全监控系统，材料运输联络巷风门开关传感器（002D05）状态图载明：2023年9月5日6时00分至7时00分，四道风门同时打开次数9次，期间造成风流短路。,《煤矿重大事故隐患判定标准》第八条第六项
瓦斯超限作业,2023年9月4日8时瓦斯抽采工安琪违章作业关闭了42107掘进工作面瓦斯抽采主管路放水，1#钻场1趟空抽支管未关闭，造成42107回风顺槽掘进工作面回风流15米T2甲烷传感器（064A10）8时30分09秒超限报警，最大值2.03%，报警时长6分49秒；8时30分33秒，42107回风顺槽顺层钻机处甲烷传感器（064A05）超限报警，最大值1.83%，报警时长6分46秒；8时38分当班调度员发出撤人命令。查询矿井人员位置监测系统发现42107回风顺槽掘进工作面未撤出全体人员，42107回风顺槽掘进工作面700米处王军利、万建国、杜炜军、朱国丰4人在甲烷超限报警后继续进行回撤综掘机作业，调查发现，万建国到顺槽口取管路配件时才知道瓦斯超限撤人，随即返回作业点组织其余3人于9时08分左右撤出42107回风顺槽掘进工作面。,《煤矿重大事故隐患判定标准》第五条第二项
超能力组织生产,矿井核定生产能力0.9Mt/a，查看矿井原煤产量报表，2023年4月生产原煤92570t，6月生产原煤128711t，7月生产原煤145340t，8月生产原煤134550t，4个月的原煤产量均大于核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
擅自开采保护煤柱,3110备用工作面顺槽和切眼进入村庄的安全煤柱，未经安全论证和审批（煤矿已与工作面上覆村庄及村民签订搬迁协议、发放安置补偿费）。,《煤矿重大事故隐患判定标准》第十条第三项
超能力组织生产,矿井核定生产能力为60万吨/年，查询《前梁矿业2023年产量汇总表》发现2023年6月份生产原煤68570吨，7月份生产原煤69320吨，8月份生产原煤70890吨。3个月的原煤产量均大于核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
采煤工作面回风巷内未安装供水管路组织生产,3205采煤工作面回风巷内未安装供水管路组织生产。,《煤矿重大事故隐患判定标准》第十八条第九项
造假，不戴定位卡，隐瞒作业人数,煤矿隐瞒下井人数，2023年7月份有5名人员未携带定位卡，且未检身签字下井工作。,《煤矿重大事故隐患判定标准》第十八条第五项
未实现风电、甲烷电闭锁,14202辅运顺槽掘进工作面（半煤岩巷）风电闭锁装置不能正常使用，2023年8月28日16点45分现场做风电闭锁试验，局部通风机停风后，不能切断该工作面综掘机等非本质安全型电气设备的电源。,《煤矿重大事故隐患判定标准》第八条第八项
未实现风电、甲烷电闭锁,44112回风顺槽和运输顺槽掘进工作面的断电范围均不正确，不能切断所有非本质安全型电气设备。现场试验风电闭锁，上述两个工作面安装的非本安型防爆摄像头不能断电，44112运输顺槽回风流设置的1台非本安型电缆接线盒不能断电。,《煤矿重大事故隐患判定标准》第八条第八项
未按联合试运转批复要求非法组织生产,2022年6月18日批复的《国家矿山安全监察局陕西局关于旬邑县清塬煤矿机械化改造安全设施设计（变更）的批复》同意变更的首采工作面为42103工作面，2023年5月6日陕西省发改委批复该矿进入联合试运转，期限6个月。现场检查时42103工作面已回采结束封闭接续至42104工作面，首采工作面发生重大变更未经再次审查批准。,《煤矿重大事故隐患判定标准》第十五条第一项
造假，提供虚假信息，隐瞒作业人数,煤矿提供虚假信息、隐瞒下井人数，查阅矿井2023年8月22日入井登记记录、人员定位系统统计数据显示当天四点班9人，实际入井27人，8月28日现场检查时发现井下工人张冬利、王西汉未带定位卡，井口检身记录未登记。,《煤矿重大事故隐患判定标准》第十八条第五项
瓦检员假检,2023年8月27日现场检查时发现1407辅运掘进工作面瓦斯检查牌板显示8月27日0点班第一次检查时间为0:50，第二次检查时间为3:59，而检查组到达此牌板时间为1:34。查询人员定位系统显示瓦检员乔全考仅在00:11到达1407辅运掘进工作面一次，存在瓦斯检查造假的情况。,《煤矿重大事故隐患判定标准》第五条第一项
使用明令禁止的淘汰设备,查看8月3日工业视频显示，31105运输顺槽掘进工作面使用非防爆三轮车运送材料。,《煤矿重大事故隐患判定标准》第十三条第三项
再次转包,煤矿将井下3-1煤层的掘进和采煤作为独立工程承包给陕西策德瑟建设工程有限公司（代表胡志刚）。,《煤矿重大事故隐患判定标准》第十六条第五项
未严格执行探放水措施,未采用物探、钻探或者化探等方法查清5105掘进工作面及其周围的水文地质条件，组织掘进施工，检查时5105运输顺槽掘进工作面掘进80余米，5105回风顺槽掘进工作面掘进240余米,《煤矿重大事故隐患判定标准》第九条第三项
造假，矿长履职时弄虚作假,煤矿矿长履行安全生产岗位责任制及管理制度时伪造记录，弄虚作假，2023年8月25日零点班带班未入井，安排技术副总杨勇在井口入井登记本上登记矿长姓名，并将人员定位卡交由杨勇携带入井。,《煤矿重大事故隐患判定标准》第十八条第五项
超能力组织生产,矿井核定生产能力为90万吨／年，2023年6月份生产原煤154225吨、7月份生产原煤148635吨、8月份至检查时已生产原煤126293吨，均超过核定生产能力的10％。,《煤矿重大事故隐患判定标准》第四条第一项
超能力组织生产,矿井核定生产能力0.6Mt/a，查看矿井原煤产量报表，2023年4月生产原煤89508t，5月生产原煤89985t，6月生产原煤89137t，7月生产原煤89024.5t，超过核定生产能力10%。,《煤矿重大事故隐患判定标准》第四条第一项
超能力组织生产,矿井核定生产能力为90万吨/年。2023年5月份生产原煤144735吨、6月份生产原煤250301吨、7月份生产原煤339259吨、8月份至检查时已生产原煤226880吨，均超过矿井核定生产能力的10％。,《煤矿重大事故隐患判定标准》第四条第一项
超能力组织生产,矿井核定生产能力0.45Mt/a，查看月度井巷工程量及其质量验收明细表，2023年3月原煤产量129706t，4月原煤产量129209t，5月原煤产量124192t，6月原煤产量118819t，7月原煤产量113217t，5个月的原煤产量均大于核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假，虚假绘制工作面进度。ZF215工作面2022年实际推采302m，采掘工程平面图标注为43m，将259m标注为2021年回采。,《煤矿重大事故隐患判定标准》第十八条第五项
超能力组织生产,矿井2022年原煤产量超过核定生产能力的10%（矿井核定生产能力90万吨/年，2022年全年实际原煤产量为114万吨）。,《煤矿重大事故隐患判定标准》第四条第一项
通风系统不可靠，未实现专用回风巷功能,矿井通风系统不可靠。1204条带充填回采工作面27条带贯通后，未构筑密闭墙封闭25、26条带，现场实测25条带巷道风速为0，26条带巷道风速约0.1m/s，且使用装载机进入25、26条带巷道进行堆放煤泥作业；1204条带回采工作面、1206充填工作面和1108充填工作面回风联巷只安设一道调节风门，风量调节设施使用的门板不可靠；11盘区调风设施构筑在回风大巷距立风井底约150米处，位置不合理。,《煤矿重大事故隐患判定标准》第八条第一项
超能力组织生产,矿井核定生产能力为400万吨/年，2023年7月份生产原煤45.4万吨。,《煤矿重大事故隐患判定标准》第四条第一项
擅自开采保护煤柱,聚隆矿业有限公司以“河道治理项目”为名要求施工单位（神木县欣华环境治理工程有限公司）对井田范围内考考乌素沟海湾张家沟村訾家庄段河床下“禁采区”的保安煤柱进行开采。,《煤矿重大事故隐患判定标准》第十条第三项
通风系统不可靠，未实现分区通风,一、二采区未实行分区通风，一采区1125运输顺槽掘进工作面的回风未直接进入采区回风巷，串入二采区回风大巷掘进工作面。,《煤矿重大事故隐患判定标准》第八条第四项
超能力组织生产,矿井2023年6月份原煤产量为9.49万吨，大于核定生产能力（0.45Mt/a）的10％（综采工作面生产原煤9.23万吨，掘进生产原煤0.26万吨）。,《煤矿重大事故隐患判定标准》第四条第一项
极端天气，未实施停产撤人,7月29日6时58分矿井来水上游的李家川水库向该矿调度发出泄洪预警信息后，矿井在未确认洪水水害隐患消除的情况下于9时10分安排18名人员入井作业。,《煤矿重大事故隐患判定标准》第九条第六项
超能力组织生产,"煤矿在2021年7月份-2022年6月份存在月度超能力生产。煤矿核定产能为120万吨/年，2021年7月-2022年6月原煤产量分别为2021年7月份700600吨，2021年8月份1256500吨，2021年9月份1234500吨，2021年10月份860000吨，2021年11月份1435000吨，2021年12月份1640000,2022年1月份220000吨，2022年2月份200000吨，2022年3月份210000吨，2022年4月份230000吨，2022年5月份225000吨，2022年6月份255801.8吨，均存在月度超能力情况。",《煤矿重大事故隐患判定标准》第九条第六项
造假，选择性上传数据,3-1煤回风大巷掘进工作面、3-1煤进风斜巷掘进工作面安全监控系统传感器数据未传输至地面主机，不能发挥应有的监控、监测作用。,《煤矿重大事故隐患判定标准》第十八条第六项
造假，图纸作假、隐瞒采掘工作面,煤矿图纸作假。现场检查发现3-1煤层辅助延深掘进巷道（3-1煤进风斜巷掘进工作面已掘进263m，3-1煤回风大巷掘进工作面已掘进268m，回风斜巷已施工402m，回风大巷联络巷已施工80m）未在采掘工程平面图上绘制。,《煤矿重大事故隐患判定标准》第十八条第五项
"未配备专业技术人员，
未定期排查重大隐患",矿井未定期开展重大事故隐患排查。检查时发现矿井未配备负责采煤、掘进、机电运输、通风、地测、防治水工作的专业技术人员，矿井未排查出上述重大事故隐患。,《煤矿重大事故隐患判定标准》第十八条第一项
设备失爆,现场检查时，11525综采工作面回风巷排水点（距11525工作面约50m）处的潜水电泵开关电缆，采用两段电缆直接连接，连接处用胶布缠绕包裹，电缆接线存在“鸡爪子”情形。,《煤矿重大事故隐患判定标准》第十三条第三项
超能力组织生产,矿井核定生产能力180万吨/年，2023年6月份实际生产原煤25.1万吨，大于核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
未按规定足额提取、使用安全费用,矿井2023年5月、6月利用安全生产费用支付培训中心场地翻新工程款43.58万元、职工健康体检费用19.1万元，未按照国家规定的范围使用安全费用。,《煤矿重大事故隐患判定标准》第十八条第二项
自然发火严重，未采取有效措施,煤矿开采的9#煤自燃倾向性为容易自燃未采取综合防灭火措施，《矿井防灭火专项设计》《3199采煤工作面作业规程》中规定工作面正常回采期间每天检修班喷洒阻化剂、每月灌浆一次，在现场检查时发现实际未喷洒阻化剂；采煤工作面从2022年11月开始推采，推采500米，仅在2023年7月9日灌浆1次。,《煤矿重大事故隐患判定标准》第十二条第一项
未按规定安设甲烷传感器,矿井地面选煤厂封闭的101带式输送机走廊内未安设甲烷传感器。,《煤矿重大事故隐患判定标准》第七条第二项
未实现风电、甲烷电闭锁,2103运输巷掘进工作面为煤巷，2023年7月12日四点班执法组现场进行甲烷电和风电闭锁试验，瓦斯超限和停风后均不能切断工作面内综掘机、胶带输送机、胶带输送机信号装置、激光定向仪等非本质安全型电气设备电源。,《煤矿重大事故隐患判定标准》第八条第八项
超能力组织生产,矿井6月生产原煤19.50万吨，月原煤产量大于矿井核定生产能力（150万吨/年）的10％。,《煤矿重大事故隐患判定标准》第四条第一项
未严格执行探放水措施,矿井水文类型为复杂型，6月22日主斜井掘进工作面已施工至345米处，进入安定组含水层，探放水设计施工3个钻孔，其中1号和3号钻孔设计深度为62米，2号钻孔设计深度为60米。6月21日施工2号钻孔，钻孔深度为8米，之后未继续进行探放水钻孔施工，6月22日继续进行掘进作业。,《煤矿重大事故隐患判定标准》第九条第三项
超能力组织生产,矿井2023年3月份生产原煤13.05万吨、4月份生产原煤14.1万吨，以上月份单月原煤产量均超过矿井核定(120万吨/年)生产能力的10％以上。,《煤矿重大事故隐患判定标准》第四条第一项
压风、供水自救装置无风、无水，调度通信系统不到位组织生产,2023年6月22日现场检查时12612综采工作面15名工人正在进行作业，工作面回风顺槽侧未设置直通矿调度室的有线调度电话、供水管路和压风管路断开、压风自救和供水施救终端无风无水，运输顺槽侧供水施救终端无水。责任人：综采工区区长赵晋中。,《煤矿重大事故隐患判定标准》第十八条第九项
自然发火严重，未采取有效措施,矿井开采的4-2煤属自燃煤层，24220综放工作面未按规定采取综合防灭火措施。24220综放工作面作业规程规定采取注氮、黄泥灌浆、喷洒阻化剂等综合防灭火措施，检查时24220综放工作面运输顺槽侧已推采10m，未开始注氮和黄泥灌浆，阻化泵开关尚未接通电源，未喷洒阻化剂。,《煤矿重大事故隐患判定标准》第十二条第一项
超能力组织生产,矿井核定生产能力为120万吨/年，4月份生产原煤143248吨（综采工作面生产原煤136850吨，掘进生产原煤6398吨），超过矿井核定生产能力的10%。,《煤矿重大事故隐患判定标准》第四条第一项
